"Mouse Symbol","Mouse ID","Mouse Chr","Homologene ID","Human Symbol","Human ID","Rat Symbol","Rat ID","Drosophila Symbol","Drosophila ID","Zebrafish Symbol","Zebrafish ID","Yeast Symbol","Yeast ID",COSMIC,CGC,Study,"PubMed ID","Predicted Effect","CIS Address","Relative Rank","Cancer Type",Studies
Mms19,72199,19,41480,MMS19,64210,Mms19,171124,,,mms19,563643,,854678,Yes,No,"Takeda 2015-03",25559195,"Not Determined",19:41933565-41973443,D,"Colorectal Cancer",4
Morc2a,74522,11,8966,MORC2,22880,Morc2,289736,,,morc2,445488,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:3649493-3690370,D,"Liver Cancer",4
Morc2a,74522,11,8966,MORC2,22880,Morc2,289736,,,morc2,445488,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:3649759-3690477,C,"Blood Cancer",4
Morc2a,74522,11,8966,MORC2,22880,Morc2,289736,,,morc2,445488,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",11:3649759-3690477,D,"Liver Cancer",4
Morc2a,74522,11,8966,MORC2,22880,Morc2,289736,,,morc2,445488,,,Yes,No,"Rangel 2016-01",27849608,"Not Determined",11:3649759-3690477,D,"Breast Cancer",4
Morn1,76866,4,11757,MORN1,79906,Morn1,298676,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",4:155086577-155145505,D,"Blood Cancer",4
Morn1,76866,4,11757,MORN1,79906,Morn1,298676,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",4
Morn1,76866,4,11757,MORN1,79906,Morn1,298676,,,,,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",4
Morn1,76866,4,11757,MORN1,79906,Morn1,298676,,,,,,,Yes,No,"Xu 2017-01",28062688,Loss,4:155086577-155145505,"Not Ranked","Liver Cancer",4
Mpp6,56524,6,22976,MPP6,51678,Mpp6,362359,vari,35343,"mpp6b mpp6a","394134 402878",,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",6:50110240-50198598,D,"Liver Cancer",4
Mpp6,56524,6,22976,MPP6,51678,Mpp6,362359,vari,35343,"mpp6b mpp6a","394134 402878",,,Yes,No,"Guo 2016-01",26676752,"Not Determined",6:50110241-50198939,D,"Blood Cancer",4
Mpp6,56524,6,22976,MPP6,51678,Mpp6,362359,vari,35343,"mpp6b mpp6a","394134 402878",,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",6:50110241-50198939,D,"Liver Cancer",4
Mpp6,56524,6,22976,MPP6,51678,Mpp6,362359,vari,35343,"mpp6b mpp6a","394134 402878",,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",6:50144752-50144752,D,"Pancreatic Cancer",4
Mpst,246221,15,31942,MPST,4357,Mpst,192172,,,zgc:162544,796025,,854425,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",15:78406711-78414008,D,"Liver Cancer",4
Mpst,246221,15,31942,MPST,4357,Mpst,192172,,,zgc:162544,796025,,854425,Yes,No,"Rad 2010-01",20947725,"Not Determined",15:78485639-78511748,"Not Ranked","Blood Cancer",4
Mpst,246221,15,31942,MPST,4357,Mpst,192172,,,zgc:162544,796025,,854425,Yes,No,"Van der Weyden 2013-01",22370638,"Not Determined",,"Not Ranked","Blood Cancer",4
Mpst,246221,15,31942,MPST,4357,Mpst,192172,,,zgc:162544,796025,,854425,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",4
Mss51,74843,14,27997,MSS51,118490,Mss51,289904,,,mss51,100330275,,,No,No,"Guo 2016-01",26676752,"Not Determined",14:20482864-20496901,B,"Blood Cancer",4
Mss51,74843,14,27997,MSS51,118490,Mss51,289904,,,mss51,100330275,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",4
Mss51,74843,14,27997,MSS51,118490,Mss51,289904,,,mss51,100330275,,,No,No,"Rangel 2016-01",27849608,"Not Determined",14:20482864-20496901,D,"Breast Cancer",4
Mss51,74843,14,27997,MSS51,118490,Mss51,289904,,,mss51,100330275,,,No,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",4
Mtmr12,268783,15,10403,MTMR12,54545,Mtmr12,310155,,,mtmr12,569130,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",15:12205093-12272240,D,"Liver Cancer",4
Mtmr12,268783,15,10403,MTMR12,54545,Mtmr12,310155,,,mtmr12,569130,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",4
Mtmr12,268783,15,10403,MTMR12,54545,Mtmr12,310155,,,mtmr12,569130,,,Yes,No,"Takeda 2015-01",25559195,"Not Determined",15:12146456-12239698,B,"Colorectal Cancer",4
Mtmr12,268783,15,10403,MTMR12,54545,Mtmr12,310155,,,mtmr12,569130,,,Yes,No,"Takeda 2016-01",27006499,"Not Determined",15:12205028-12272240,D,"Gastric Cancer",4
Mtx2,53375,2,4777,MTX2,10651,Mtx2,288150,"CG5662 CG8004","32450 40178",mtx2,286741,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",2:74825811-74876748,B,"Liver Cancer",4
Mtx2,53375,2,4777,MTX2,10651,Mtx2,288150,"CG5662 CG8004","32450 40178",mtx2,286741,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",2:74825803-74878431,D,"Blood Cancer",4
Mtx2,53375,2,4777,MTX2,10651,Mtx2,288150,"CG5662 CG8004","32450 40178",mtx2,286741,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",2:74825803-74878431,C,"Liver Cancer",4
Mtx2,53375,2,4777,MTX2,10651,Mtx2,288150,"CG5662 CG8004","32450 40178",mtx2,286741,,,Yes,No,"Takeda 2015-01",25559195,"Not Determined",2:74846600-74873153,C,"Colorectal Cancer",4
Myc,17869,15,31092,MYC,4609,Myc,24577,,,"myca mycb","30686 393141",,,Yes,Yes,"Been 2014-01",24827933,"Not Determined",15:61877000-62077000,D,"Blood Cancer",4
Myc,17869,15,31092,MYC,4609,Myc,24577,,,"myca mycb","30686 393141",,,Yes,Yes,"Berquam Vrieze 2011-01",21828136,"Not Determined",15:61983958-61985040,D,"Blood Cancer",4
Myc,17869,15,31092,MYC,4609,Myc,24577,,,"myca mycb","30686 393141",,,Yes,Yes,"Berquam Vrieze 2011-02",21828136,Gain,15:61981202-61987240,A,"Blood Cancer",4
Myc,17869,15,31092,MYC,4609,Myc,24577,,,"myca mycb","30686 393141",,,Yes,Yes,"Berquam Vrieze 2011-03",21828136,Gain,15:61969136-61985144,A,"Blood Cancer",4
Myl12a,67268,17,68515,MYL12B,103910,Myl12a,501203,sqh,31554,myl12.2,337084,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",17:70993656-71002878,C,"Blood Cancer",4
Myl12a,67268,17,68515,MYL12B,103910,Myl12a,501203,sqh,31554,myl12.2,337084,,,Yes,No,"Rad 2015-01",25485836,"Not Determined",17:70983877-71003877,D,"Pancreatic Cancer",4
Myl12a,67268,17,68515,MYL12B,103910,Myl12a,501203,sqh,31554,myl12.2,337084,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",4
Myl12a,67268,17,68515,MYL12B,103910,Myl12a,501203,sqh,31554,myl12.2,337084,,,Yes,No,"Xu 2017-01",28062688,Loss,17:70993656-71002878,"Not Ranked","Liver Cancer",4
Myl12b,67938,17,23407,MYL12A,10627,Myl12b,50685,,,myl12.1,326719,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",17:70973962-70990516,D,"Liver Cancer",4
Myl12b,67938,17,23407,MYL12A,10627,Myl12b,50685,,,myl12.1,326719,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",17:70973920-70990787,C,"Blood Cancer",4
Myl12b,67938,17,23407,MYL12A,10627,Myl12b,50685,,,myl12.1,326719,,,Yes,No,"Rad 2015-01",25485836,"Not Determined",17:70983877-71003877,D,"Pancreatic Cancer",4
Myl12b,67938,17,23407,MYL12A,10627,Myl12b,50685,,,myl12.1,326719,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",4
Myo18a,360013,11,7977,MYO18A,399687,Myo18a,360570,Mhcl,41955,"myo18ab myo18aa","559005 566880",,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:77777264-77865980,C,"Liver Cancer",4
Myo18a,360013,11,7977,MYO18A,399687,Myo18a,360570,Mhcl,41955,"myo18ab myo18aa","559005 566880",,,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:77763246-77865980,B,"Blood Cancer",4
Myo18a,360013,11,7977,MYO18A,399687,Myo18a,360570,Mhcl,41955,"myo18ab myo18aa","559005 566880",,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",11:77763246-77865980,D,"Liver Cancer",4
Myo18a,360013,11,7977,MYO18A,399687,Myo18a,360570,Mhcl,41955,"myo18ab myo18aa","559005 566880",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",4
Myom1,17929,17,31196,MYOM1,8736,Myom1,316740,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",17:71019521-71126856,A,"Blood Cancer",4
Myom1,17929,17,31196,MYOM1,8736,Myom1,316740,,,,,,,Yes,No,"Rad 2015-01",25485836,"Not Determined",17:70983877-71003877,D,"Pancreatic Cancer",4
Myom1,17929,17,31196,MYOM1,8736,Myom1,316740,,,,,,,Yes,No,"Takeda 2015-01",25559195,"Not Determined",17:71030499-71065379,D,"Colorectal Cancer",4
Myom1,17929,17,31196,MYOM1,8736,Myom1,316740,,,,,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",17:70968016-71166907,B,"Blood Cancer",4
Myrf,225908,19,32167,MYRF,745,Myrf,293736,,,myrf,570792,,,No,No,"Guo 2016-01",26676752,"Not Determined",19:10208272-10240748,C,"Blood Cancer",4
Myrf,225908,19,32167,MYRF,745,Myrf,293736,,,myrf,570792,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",4
Myrf,225908,19,32167,MYRF,745,Myrf,293736,,,myrf,570792,,,No,No,"Morris 2016-01",27790711,"Not Determined",19:10218810-10240810,D,"Colorectal Cancer",4
Myrf,225908,19,32167,MYRF,745,Myrf,293736,,,myrf,570792,,,No,No,"Morris 2016-01",27790711,"Not Determined",19:10208272-10240748,B,"Colorectal Cancer",4
Nadk,192185,4,49724,NADK,65220,Nadk,100125370,"CG33156 CG6145","36507 36506",nadka,550242,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",4:155562391-155591000,B,"Liver Cancer",4
Nadk,192185,4,49724,NADK,65220,Nadk,100125370,"CG33156 CG6145","36507 36506",nadka,550242,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",4:155562378-155591001,D,"Liver Cancer",4
Nadk,192185,4,49724,NADK,65220,Nadk,100125370,"CG33156 CG6145","36507 36506",nadka,550242,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",4
Nadk,192185,4,49724,NADK,65220,Nadk,100125370,"CG33156 CG6145","36507 36506",nadka,550242,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",4
Nasp,50927,4,133894,NASP,4678,Nasp,298441,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",4:116601051-116627951,D,"Liver Cancer",4
Nasp,50927,4,133894,NASP,4678,Nasp,298441,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",4:116601052-116627941,C,"Blood Cancer",4
Nasp,50927,4,133894,NASP,4678,Nasp,298441,,,,,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",4:116601052-116627941,D,"Liver Cancer",4
Nasp,50927,4,133894,NASP,4678,Nasp,298441,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",4
Ndel1,83431,11,32567,NDEL1,81565,Ndel1,170845,nudE,39169,"ndel1b ndel1a","333957 394244",,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:68821448-68853131,B,"Liver Cancer",4
Ndel1,83431,11,32567,NDEL1,81565,Ndel1,170845,nudE,39169,"ndel1b ndel1a","333957 394244",,,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:68821434-68871858,B,"Blood Cancer",4
Ndel1,83431,11,32567,NDEL1,81565,Ndel1,170845,nudE,39169,"ndel1b ndel1a","333957 394244",,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",11:68821434-68871858,B,"Liver Cancer",4
Ndel1,83431,11,32567,NDEL1,81565,Ndel1,170845,nudE,39169,"ndel1b ndel1a","333957 394244",,,Yes,No,"Rangel 2016-01",27849608,"Not Determined",11:68821434-68871858,D,"Breast Cancer",4
Ndfip1,65113,18,12730,NDFIP1,80762,Ndfip1,291609,Ndfip,326197,ndfip1,324047,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",18:38418974-38464406,B,"Liver Cancer",4
Ndfip1,65113,18,12730,NDFIP1,80762,Ndfip1,291609,Ndfip,326197,ndfip1,324047,,,Yes,No,"Dorr 2015-01",25995385,Loss,18:38439246-38461246,D,"Lung Cancer",4
Ndfip1,65113,18,12730,NDFIP1,80762,Ndfip1,291609,Ndfip,326197,ndfip1,324047,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",18:38418975-38464399,C,"Blood Cancer",4
Ndfip1,65113,18,12730,NDFIP1,80762,Ndfip1,291609,Ndfip,326197,ndfip1,324047,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",18:38418975-38464399,B,"Liver Cancer",4
Ndufs3,68349,2,3346,NDUFS3,4722,Ndufs3,295923,ND-30,38378,ndufs3,550451,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",2:90894635-90904721,C,"Liver Cancer",4
Ndufs3,68349,2,3346,NDUFS3,4722,Ndufs3,295923,ND-30,38378,ndufs3,550451,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",2:90894634-90904827,D,"Blood Cancer",4
Ndufs3,68349,2,3346,NDUFS3,4722,Ndufs3,295923,ND-30,38378,ndufs3,550451,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",4
Ndufs3,68349,2,3346,NDUFS3,4722,Ndufs3,295923,ND-30,38378,ndufs3,550451,,,Yes,No,"Takeda 2016-01",27006499,"Not Determined",2:90894634-90904827,D,"Gastric Cancer",4
Ndufv2,72900,17,10884,NDUFV2,4729,Ndufv2,81728,ND-24,32740,ndufv2,393720,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",17:66088582-66088582,D,"Liver Cancer",4
Ndufv2,72900,17,10884,NDUFV2,4729,Ndufv2,81728,ND-24,32740,ndufv2,393720,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",17:66078795-66101559,C,"Blood Cancer",4
Ndufv2,72900,17,10884,NDUFV2,4729,Ndufv2,81728,ND-24,32740,ndufv2,393720,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",17:66080349-66080349,D,"Pancreatic Cancer",4
Ndufv2,72900,17,10884,NDUFV2,4729,Ndufv2,81728,ND-24,32740,ndufv2,393720,,,Yes,No,"Takeda 2015-02",25559195,"Not Determined",17:66092645-66098451,D,"Colorectal Cancer",4
Nfe2,18022,15,4491,NFE2,4778,Nfe2,366998,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",15:103248212-103258403,C,"Blood Cancer",4
Nfe2,18022,15,4491,NFE2,4778,Nfe2,366998,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",4
Nfe2,18022,15,4491,NFE2,4778,Nfe2,366998,,,,,,,Yes,No,"O'Donnell 2012-01",22556267,"Not Determined",15:103248212-103258403,A,"Liver Cancer",4
Nfe2,18022,15,4491,NFE2,4778,Nfe2,366998,,,,,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",15:103246524-103246524,B,"Pancreatic Cancer",4
Ngly1,59007,14,10117,NGLY1,55768,Ngly1,361014,Pngl,35527,ngly1,553627,,856009,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",14:16249313-16311926,D,"Liver Cancer",4
Ngly1,59007,14,10117,NGLY1,55768,Ngly1,361014,Pngl,35527,ngly1,553627,,856009,Yes,No,"Guo 2016-01",26676752,"Not Determined",14:16249280-16311926,C,"Blood Cancer",4
Ngly1,59007,14,10117,NGLY1,55768,Ngly1,361014,Pngl,35527,ngly1,553627,,856009,Yes,No,"Kodama 2016-01",27178121,"Not Determined",14:16249280-16311926,D,"Liver Cancer",4
Ngly1,59007,14,10117,NGLY1,55768,Ngly1,361014,Pngl,35527,ngly1,553627,,856009,Yes,No,"Takeda 2016-01",27006499,Loss,14:16280553-16289198,D,"Gastric Cancer",4
Nhsl1,215819,10,27834,NHSL1,57224,Nhsl1,308631,,,nhsl1b,447799,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",10:18466094-18523094,D,"Colorectal Cancer",4
Nhsl1,215819,10,27834,NHSL1,57224,Nhsl1,308631,,,nhsl1b,447799,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",10:18455892-18455892,C,"Pancreatic Cancer",4
Nhsl1,215819,10,27834,NHSL1,57224,Nhsl1,308631,,,nhsl1b,447799,,,Yes,No,"Rad 2015-01",25485836,"Not Determined",10:18406510-18488325,A,"Pancreatic Cancer",4
Nhsl1,215819,10,27834,NHSL1,57224,Nhsl1,308631,,,nhsl1b,447799,,,Yes,No,"Takeda 2015-03",25559195,"Not Determined",10:18399598-18472976,D,"Colorectal Cancer",4
Nktr,18087,9,122148,NKTR,4820,Nktr,100364165,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",9:121719180-121756841,C,"Liver Cancer",4
Nktr,18087,9,122148,NKTR,4820,Nktr,100364165,,,,,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",9:121719169-121756843,D,"Liver Cancer",4
Nktr,18087,9,122148,NKTR,4820,Nktr,100364165,,,,,,,Yes,No,"Moriarity 2015-02",25961939,Loss,9:121719169-121756843,C,Sarcoma,4
Nktr,18087,9,122148,NKTR,4820,Nktr,100364165,,,,,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",9:121723382-121759382,D,"Colorectal Cancer",4
Nmd3,97112,3,6127,NMD3,51068,Nmd3,310512,Nmd3,31195,nmd3,541444,,856575,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",3:69722054-69749046,B,"Liver Cancer",4
Nmd3,97112,3,6127,NMD3,51068,Nmd3,310512,Nmd3,31195,nmd3,541444,,856575,Yes,No,"Kodama 2016-01",27178121,"Not Determined",3:69721985-69756373,B,"Liver Cancer",4
Nmd3,97112,3,6127,NMD3,51068,Nmd3,310512,Nmd3,31195,nmd3,541444,,856575,Yes,No,"Takeda 2015-03",25559195,"Not Determined",3:69720287-69746769,C,"Colorectal Cancer",4
Nmd3,97112,3,6127,NMD3,51068,Nmd3,310512,Nmd3,31195,nmd3,541444,,856575,Yes,No,"Takeda 2016-01",27006499,Loss,3:69726377-69754320,D,"Gastric Cancer",4
Nmt1,18107,11,69027,NMT1,4836,Nmt1,259274,Nmt,38909,nmt1a,323956,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:103028561-103066105,C,"Liver Cancer",4
Nmt1,18107,11,69027,NMT1,4836,Nmt1,259274,Nmt,38909,nmt1a,323956,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:103028190-103068912,D,"Blood Cancer",4
Nmt1,18107,11,69027,NMT1,4836,Nmt1,259274,Nmt,38909,nmt1a,323956,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",11:103028190-103068912,D,"Colorectal Cancer",4
Nmt1,18107,11,69027,NMT1,4836,Nmt1,259274,Nmt,38909,nmt1a,323956,,,Yes,No,"Takeda 2015-02",25559195,"Not Determined",11:103046689-103055467,D,"Colorectal Cancer",4
Nr1i2,18171,16,40757,NR1I2,8856,Nr1i2,84385,Hr96,42993,nr1i2,565875,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",16:38248348-38294824,C,"Liver Cancer",4
Nr1i2,18171,16,40757,NR1I2,8856,Nr1i2,84385,Hr96,42993,nr1i2,565875,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",16:38248323-38294824,C,"Liver Cancer",4
Nr1i2,18171,16,40757,NR1I2,8856,Nr1i2,84385,Hr96,42993,nr1i2,565875,,,Yes,No,"March 2011-01",22057237,"Not Determined",16:38064308-38305459,A,"Colorectal Cancer",4
Nr1i2,18171,16,40757,NR1I2,8856,Nr1i2,84385,Hr96,42993,nr1i2,565875,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",16:38285114-38307114,D,"Colorectal Cancer",4
Nrg3,18183,14,32051,NRG3,10718,Nrg3,498596,,,nrg3b,101882495,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",14:38370426-39473088,B,"Liver Cancer",4
Nrg3,18183,14,32051,NRG3,10718,Nrg3,498596,,,nrg3b,101882495,,,Yes,No,"Genovesi 2013-01",24167280,"Not Determined",14:38368950-39473088,C,"Nervous System Cancer",4
Nrg3,18183,14,32051,NRG3,10718,Nrg3,498596,,,nrg3b,101882495,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",14:38368952-39473088,D,"Liver Cancer",4
Nrg3,18183,14,32051,NRG3,10718,Nrg3,498596,,,nrg3b,101882495,,,Yes,No,"March 2011-01",22057237,"Not Determined",14:38777016-38812167,D,"Colorectal Cancer",4
Nudc,18221,4,4812,NUDC,10726,Nudc,29648,nudC,39879,nudc,393893,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",4
Nudc,18221,4,4812,NUDC,10726,Nudc,29648,nudC,39879,nudc,393893,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",4:133521085-133543085,D,"Colorectal Cancer",4
Nudc,18221,4,4812,NUDC,10726,Nudc,29648,nudC,39879,nudc,393893,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",4:133532165-133532165,D,"Pancreatic Cancer",4
Nudc,18221,4,4812,NUDC,10726,Nudc,29648,nudC,39879,nudc,393893,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",4:133535211-133535211,D,"Pancreatic Cancer",4
Nudt4,71207,10,41726,NUDT4,11163,Nudt4,94267,,,nudt4b,447910,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",10:95547006-95564167,C,"Liver Cancer",4
Nudt4,71207,10,41726,NUDT4,11163,Nudt4,94267,,,nudt4b,447910,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",10:95547007-95564167,C,"Blood Cancer",4
Nudt4,71207,10,41726,NUDT4,11163,Nudt4,94267,,,nudt4b,447910,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",10:95547007-95564167,C,"Liver Cancer",4
Nudt4,71207,10,41726,NUDT4,11163,Nudt4,94267,,,nudt4b,447910,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",4
Ociad1,68095,5,9866,OCIAD1,54940,Ociad1,289590,asrij,37637,ociad1,393272,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",5:73292793-73314077,D,"Liver Cancer",4
Ociad1,68095,5,9866,OCIAD1,54940,Ociad1,289590,asrij,37637,ociad1,393272,,,Yes,No,"March 2011-01",22057237,"Not Determined",5:73299614-73331980,D,"Colorectal Cancer",4
Ociad1,68095,5,9866,OCIAD1,54940,Ociad1,289590,asrij,37637,ociad1,393272,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",5:73294561-73311561,D,"Colorectal Cancer",4
Ociad1,68095,5,9866,OCIAD1,54940,Ociad1,289590,asrij,37637,ociad1,393272,,,Yes,No,"Quintana 2012-01",22832494,"Not Determined",5:73292794-73314077,C,"Skin Cancer",4
Oga,76055,19,8154,OGA,10724,Oga,154968,Oga,42518,oga,324487,,,No,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",19:45750258-45783291,B,"Liver Cancer",4
Oga,76055,19,8154,OGA,10724,Oga,154968,Oga,42518,oga,324487,,,No,No,"Guo 2016-01",26676752,"Not Determined",19:45750261-45783520,C,"Blood Cancer",4
Oga,76055,19,8154,OGA,10724,Oga,154968,Oga,42518,oga,324487,,,No,No,"Kodama 2016-01",27178121,"Not Determined",19:45750261-45783520,C,"Liver Cancer",4
Oga,76055,19,8154,OGA,10724,Oga,154968,Oga,42518,oga,324487,,,No,No,"Morris 2016-01",27790711,"Not Determined",19:45750410-45772410,C,"Colorectal Cancer",4
Oip5os1,66602,2,,OIP5-AS1,729082,,,,,,,,,No,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",2:119594295-119600742,D,"Liver Cancer",4
Oip5os1,66602,2,,OIP5-AS1,729082,,,,,,,,,No,No,"Dorr 2015-01",25995385,Loss,2:119567964-119607964,D,"Lung Cancer",4
Oip5os1,66602,2,,OIP5-AS1,729082,,,,,,,,,No,No,"Kodama 2016-01",27178121,"Not Determined",2:119594297-119607502,D,"Liver Cancer",4
Oip5os1,66602,2,,OIP5-AS1,729082,,,,,,,,,No,No,"Morris 2016-01",27790711,"Not Determined",2:119594297-119607502,C,"Colorectal Cancer",4
Orc3,50793,4,8225,ORC3,23595,Orc3,313138,Orc3,36454,orc3,334315,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",4:34566780-34614942,D,"Liver Cancer",4
Orc3,50793,4,8225,ORC3,23595,Orc3,313138,Orc3,36454,orc3,334315,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",4:34570796-34614944,A,"Blood Cancer",4
Orc3,50793,4,8225,ORC3,23595,Orc3,313138,Orc3,36454,orc3,334315,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",4:34570796-34614944,D,"Liver Cancer",4
Orc3,50793,4,8225,ORC3,23595,Orc3,313138,Orc3,36454,orc3,334315,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",4:34552551-34578551,C,"Colorectal Cancer",4
Osbp,76303,19,97668,OSBP,5007,Osbp,365410,,,osbp,564372,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",19:11965843-11994114,D,"Liver Cancer",4
Osbp,76303,19,97668,OSBP,5007,Osbp,365410,,,osbp,564372,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",19:11965844-11994105,B,"Blood Cancer",4
Osbp,76303,19,97668,OSBP,5007,Osbp,365410,,,osbp,564372,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",19:11965844-11994105,D,"Liver Cancer",4
Osbp,76303,19,97668,OSBP,5007,Osbp,365410,,,osbp,564372,,,Yes,No,"Rangel 2016-01",27849608,"Not Determined",19:11965844-11994105,D,"Breast Cancer",4
Osbpl1a,64291,18,84746,OSBPL1A,114876,Osbpl1a,259221,CG3860,37825,osbpl1a,565503,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",18:12756027-12941720,D,"Liver Cancer",4
Osbpl1a,64291,18,84746,OSBPL1A,114876,Osbpl1a,259221,CG3860,37825,osbpl1a,565503,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",18:12755314-12941841,D,"Blood Cancer",4
Osbpl1a,64291,18,84746,OSBPL1A,114876,Osbpl1a,259221,CG3860,37825,osbpl1a,565503,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",18:12755314-12941841,D,"Liver Cancer",4
